natCu(p,x)58Co				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
777.0	31.88	3.06E+02	8.28E+00	3.06E+02
778.0	31.87	3.07E+02	8.30E+00	3.07E+02
779.0	31.86	3.07E+02	8.31E+00	3.07E+02
780.0	31.85	3.08E+02	8.32E+00	3.08E+02
781.0	31.84	3.08E+02	8.34E+00	3.08E+02
782.0	31.83	3.09E+02	8.35E+00	3.09E+02
783.0	31.82	3.09E+02	8.36E+00	3.09E+02
784.0	31.81	3.10E+02	8.38E+00	3.10E+02
785.0	31.80	3.10E+02	8.39E+00	3.10E+02
786.0	31.79	3.11E+02	8.40E+00	3.11E+02
787.0	31.78	3.11E+02	8.42E+00	3.11E+02
788.0	31.77	3.12E+02	8.43E+00	3.12E+02
789.0	31.76	3.12E+02	8.44E+00	3.12E+02
790.0	31.76	3.13E+02	8.46E+00	3.13E+02
791.0	31.75	3.13E+02	8.47E+00	3.13E+02
792.0	31.74	3.14E+02	8.48E+00	3.14E+02
793.0	31.73	3.14E+02	8.50E+00	3.14E+02
794.0	31.72	3.15E+02	8.51E+00	3.15E+02
795.0	31.71	3.15E+02	8.52E+00	3.15E+02
796.0	31.70	3.16E+02	8.54E+00	3.16E+02
797.0	31.69	3.16E+02	8.55E+00	3.16E+02
798.0	31.68	3.17E+02	8.57E+00	3.17E+02
799.0	31.67	3.17E+02	8.58E+00	3.17E+02
800.0	31.66	3.18E+02	8.59E+00	3.18E+02
801.0	31.65	3.18E+02	8.61E+00	3.18E+02
802.0	31.64	3.19E+02	8.62E+00	3.19E+02
803.0	31.64	3.19E+02	8.63E+00	3.19E+02
804.0	31.63	3.20E+02	8.65E+00	3.20E+02
805.0	31.62	3.20E+02	8.66E+00	3.20E+02
806.0	31.61	3.21E+02	8.67E+00	3.21E+02
807.0	31.60	3.21E+02	8.69E+00	3.21E+02
808.0	31.59	3.22E+02	8.70E+00	3.22E+02
809.0	31.58	3.22E+02	8.71E+00	3.22E+02
810.0	31.57	3.23E+02	8.73E+00	3.23E+02
811.0	31.56	3.23E+02	8.74E+00	3.23E+02
812.0	31.55	3.24E+02	8.75E+00	3.24E+02
813.0	31.54	3.24E+02	8.77E+00	3.24E+02
814.0	31.54	3.25E+02	8.78E+00	3.25E+02
815.0	31.53	3.25E+02	8.80E+00	3.25E+02
816.0	31.52	3.26E+02	8.81E+00	3.26E+02
817.0	31.51	3.26E+02	8.82E+00	3.26E+02
818.0	31.50	3.27E+02	8.84E+00	3.27E+02
819.0	31.49	3.27E+02	8.85E+00	3.27E+02
820.0	31.48	3.28E+02	8.86E+00	3.28E+02
821.0	31.47	3.28E+02	8.88E+00	3.28E+02
822.0	31.46	3.29E+02	8.89E+00	3.29E+02
823.0	31.45	3.29E+02	8.90E+00	3.29E+02
824.0	31.45	3.30E+02	8.92E+00	3.30E+02
825.0	31.44	3.30E+02	8.93E+00	3.30E+02
826.0	31.43	3.31E+02	8.94E+00	3.31E+02
827.0	31.42	3.31E+02	8.96E+00	3.31E+02
828.0	31.41	3.32E+02	8.97E+00	3.32E+02
829.0	31.40	3.32E+02	8.98E+00	3.32E+02
830.0	31.39	3.33E+02	9.00E+00	3.33E+02
831.0	31.38	3.33E+02	9.01E+00	3.33E+02
832.0	31.37	3.34E+02	9.03E+00	3.34E+02
833.0	31.37	3.34E+02	9.04E+00	3.34E+02
834.0	31.36	3.35E+02	9.05E+00	3.35E+02
835.0	31.35	3.35E+02	9.07E+00	3.35E+02
836.0	31.34	3.36E+02	9.08E+00	3.36E+02
837.0	31.33	3.36E+02	9.09E+00	3.36E+02
838.0	31.32	3.37E+02	9.11E+00	3.37E+02
839.0	31.31	3.37E+02	9.12E+00	3.37E+02
840.0	31.30	3.38E+02	9.13E+00	3.38E+02
841.0	31.29	3.38E+02	9.15E+00	3.38E+02
842.0	31.29	3.39E+02	9.16E+00	3.39E+02
843.0	31.28	3.39E+02	9.17E+00	3.39E+02
844.0	31.27	3.40E+02	9.19E+00	3.40E+02
845.0	31.26	3.40E+02	9.20E+00	3.40E+02
846.0	31.25	3.41E+02	9.21E+00	3.41E+02
847.0	31.24	3.41E+02	9.23E+00	3.41E+02
848.0	31.23	3.42E+02	9.24E+00	3.42E+02
849.0	31.22	3.42E+02	9.26E+00	3.42E+02
850.0	31.22	3.43E+02	9.27E+00	3.43E+02
851.0	31.21	3.43E+02	9.28E+00	3.43E+02
852.0	31.20	3.44E+02	9.30E+00	3.44E+02
853.0	31.19	3.44E+02	9.31E+00	3.44E+02
854.0	31.18	3.45E+02	9.32E+00	3.45E+02
855.0	31.17	3.45E+02	9.34E+00	3.45E+02
856.0	31.16	3.46E+02	9.35E+00	3.46E+02
857.0	31.15	3.46E+02	9.36E+00	3.46E+02
858.0	31.15	3.47E+02	9.38E+00	3.47E+02
859.0	31.14	3.47E+02	9.39E+00	3.47E+02
860.0	31.13	3.48E+02	9.40E+00	3.48E+02
861.0	31.12	3.48E+02	9.42E+00	3.48E+02
862.0	31.11	3.49E+02	9.43E+00	3.49E+02
863.0	31.10	3.49E+02	9.44E+00	3.49E+02
864.0	31.09	3.50E+02	9.46E+00	3.50E+02
865.0	31.09	3.50E+02	9.47E+00	3.50E+02
866.0	31.08	3.51E+02	9.48E+00	3.51E+02
867.0	31.07	3.51E+02	9.50E+00	3.51E+02
868.0	31.06	3.52E+02	9.51E+00	3.52E+02
869.0	31.05	3.52E+02	9.53E+00	3.52E+02
870.0	31.04	3.53E+02	9.54E+00	3.53E+02
871.0	31.03	3.53E+02	9.55E+00	3.53E+02
872.0	31.03	3.54E+02	9.57E+00	3.54E+02
873.0	31.02	3.54E+02	9.58E+00	3.54E+02
874.0	31.01	3.55E+02	9.59E+00	3.55E+02
875.0	31.00	3.55E+02	9.61E+00	3.55E+02
876.0	30.99	3.56E+02	9.62E+00	3.56E+02
877.0	30.98	3.56E+02	9.63E+00	3.56E+02
878.0	30.98	3.57E+02	9.65E+00	3.57E+02
879.0	30.97	3.57E+02	9.66E+00	3.57E+02
880.0	30.96	3.58E+02	9.67E+00	3.58E+02
881.0	30.95	3.58E+02	9.69E+00	3.58E+02
882.0	30.94	3.59E+02	9.70E+00	3.59E+02
883.0	30.93	3.59E+02	9.71E+00	3.59E+02
884.0	30.93	3.60E+02	9.73E+00	3.60E+02
885.0	30.92	3.60E+02	9.74E+00	3.60E+02
886.0	30.91	3.61E+02	9.75E+00	3.61E+02
887.0	30.90	3.61E+02	9.77E+00	3.61E+02
888.0	30.89	3.62E+02	9.78E+00	3.62E+02
889.0	30.88	3.62E+02	9.79E+00	3.62E+02
890.0	30.87	3.63E+02	9.81E+00	3.63E+02
891.0	30.87	3.63E+02	9.82E+00	3.63E+02
892.0	30.86	3.64E+02	9.84E+00	3.64E+02
893.0	30.85	3.64E+02	9.85E+00	3.64E+02
894.0	30.84	3.65E+02	9.86E+00	3.65E+02
895.0	30.83	3.65E+02	9.88E+00	3.65E+02
896.0	30.83	3.66E+02	9.89E+00	3.66E+02
897.0	30.82	3.66E+02	9.90E+00	3.66E+02
898.0	30.81	3.67E+02	9.92E+00	3.67E+02
899.0	30.80	3.67E+02	9.93E+00	3.67E+02
900.0	30.79	3.68E+02	9.94E+00	3.68E+02
901.0	30.78	3.68E+02	9.96E+00	3.68E+02
902.0	30.78	3.69E+02	9.97E+00	3.69E+02
903.0	30.77	3.69E+02	9.98E+00	3.69E+02
904.0	30.76	3.70E+02	1.00E+01	3.70E+02
905.0	30.75	3.70E+02	1.00E+01	3.70E+02
906.0	30.74	3.71E+02	1.00E+01	3.71E+02
907.0	30.73	3.71E+02	1.00E+01	3.71E+02
908.0	30.73	3.72E+02	1.01E+01	3.72E+02
909.0	30.72	3.72E+02	1.01E+01	3.72E+02
910.0	30.71	3.73E+02	1.01E+01	3.73E+02
911.0	30.70	3.73E+02	1.01E+01	3.73E+02
912.0	30.69	3.74E+02	1.01E+01	3.74E+02
913.0	30.69	3.74E+02	1.01E+01	3.74E+02
914.0	30.68	3.75E+02	1.01E+01	3.75E+02
915.0	30.67	3.75E+02	1.01E+01	3.75E+02
916.0	30.66	3.76E+02	1.02E+01	3.76E+02
917.0	30.65	3.76E+02	1.02E+01	3.76E+02
918.0	30.65	3.77E+02	1.02E+01	3.77E+02
919.0	30.64	3.77E+02	1.02E+01	3.77E+02
920.0	30.63	3.78E+02	1.02E+01	3.78E+02
921.0	30.62	3.78E+02	1.02E+01	3.78E+02
922.0	30.61	3.79E+02	1.02E+01	3.79E+02
923.0	30.60	3.79E+02	1.03E+01	3.79E+02
924.0	30.60	3.80E+02	1.03E+01	3.80E+02
925.0	30.59	3.80E+02	1.03E+01	3.80E+02
926.0	30.58	3.81E+02	1.03E+01	3.81E+02
927.0	30.57	3.81E+02	1.03E+01	3.81E+02
928.0	30.56	3.82E+02	1.03E+01	3.82E+02
929.0	30.56	3.82E+02	1.03E+01	3.82E+02
930.0	30.55	3.83E+02	1.03E+01	3.83E+02
931.0	30.54	3.83E+02	1.04E+01	3.83E+02
932.0	30.53	3.84E+02	1.04E+01	3.84E+02
933.0	30.52	3.84E+02	1.04E+01	3.84E+02
934.0	30.52	3.85E+02	1.04E+01	3.85E+02
935.0	30.51	3.85E+02	1.04E+01	3.85E+02
936.0	30.50	3.86E+02	1.04E+01	3.86E+02
937.0	30.49	3.86E+02	1.04E+01	3.86E+02
938.0	30.48	3.87E+02	1.05E+01	3.87E+02
939.0	30.48	3.87E+02	1.05E+01	3.87E+02
940.0	30.47	3.88E+02	1.05E+01	3.88E+02
941.0	30.46	3.88E+02	1.05E+01	3.88E+02
942.0	30.45	3.89E+02	1.05E+01	3.89E+02
943.0	30.45	3.89E+02	1.05E+01	3.89E+02
944.0	30.44	3.90E+02	1.05E+01	3.90E+02
945.0	30.43	3.90E+02	1.05E+01	3.90E+02
946.0	30.42	3.91E+02	1.06E+01	3.91E+02
947.0	30.41	3.91E+02	1.06E+01	3.91E+02
948.0	30.41	3.92E+02	1.06E+01	3.92E+02
949.0	30.40	3.92E+02	1.06E+01	3.92E+02
950.0	30.39	3.93E+02	1.06E+01	3.93E+02
951.0	30.38	3.93E+02	1.06E+01	3.93E+02
952.0	30.37	3.94E+02	1.06E+01	3.94E+02
953.0	30.37	3.94E+02	1.07E+01	3.94E+02
954.0	30.36	3.95E+02	1.07E+01	3.95E+02
955.0	30.35	3.95E+02	1.07E+01	3.95E+02
956.0	30.34	3.96E+02	1.07E+01	3.96E+02
957.0	30.34	3.96E+02	1.07E+01	3.96E+02
958.0	30.33	3.97E+02	1.07E+01	3.97E+02
959.0	30.32	3.97E+02	1.07E+01	3.97E+02
960.0	30.31	3.98E+02	1.07E+01	3.98E+02
961.0	30.30	3.98E+02	1.08E+01	3.98E+02
962.0	30.30	3.99E+02	1.08E+01	3.99E+02
963.0	30.29	3.99E+02	1.08E+01	3.99E+02
964.0	30.28	4.00E+02	1.08E+01	4.00E+02
965.0	30.27	4.00E+02	1.08E+01	4.00E+02
966.0	30.26	4.01E+02	1.08E+01	4.01E+02
967.0	30.26	4.01E+02	1.08E+01	4.01E+02
968.0	30.25	4.02E+02	1.09E+01	4.02E+02
969.0	30.24	4.02E+02	1.09E+01	4.02E+02
970.0	30.23	4.03E+02	1.09E+01	4.03E+02
971.0	30.23	4.03E+02	1.09E+01	4.03E+02
972.0	30.22	4.04E+02	1.09E+01	4.04E+02
973.0	30.21	4.04E+02	1.09E+01	4.04E+02
974.0	30.20	4.05E+02	1.09E+01	4.04E+02
975.0	30.19	4.05E+02	1.09E+01	4.05E+02
976.0	30.19	4.06E+02	1.10E+01	4.05E+02
977.0	30.18	4.06E+02	1.10E+01	4.06E+02
978.0	30.17	4.07E+02	1.10E+01	4.06E+02
979.0	30.16	4.07E+02	1.10E+01	4.07E+02
980.0	30.16	4.08E+02	1.10E+01	4.07E+02
981.0	30.15	4.08E+02	1.10E+01	4.08E+02
982.0	30.14	4.09E+02	1.10E+01	4.08E+02
983.0	30.13	4.09E+02	1.11E+01	4.09E+02
984.0	30.12	4.09E+02	1.11E+01	4.09E+02
985.0	30.12	4.10E+02	1.11E+01	4.10E+02
986.0	30.11	4.10E+02	1.11E+01	4.10E+02
987.0	30.10	4.11E+02	1.11E+01	4.11E+02
988.0	30.09	4.11E+02	1.11E+01	4.11E+02
989.0	30.09	4.12E+02	1.11E+01	4.12E+02
990.0	30.08	4.12E+02	1.11E+01	4.12E+02
991.0	30.07	4.13E+02	1.12E+01	4.13E+02
992.0	30.06	4.13E+02	1.12E+01	4.13E+02
993.0	30.05	4.14E+02	1.12E+01	4.14E+02
994.0	30.05	4.14E+02	1.12E+01	4.14E+02
995.0	30.04	4.15E+02	1.12E+01	4.15E+02
996.0	30.03	4.15E+02	1.12E+01	4.15E+02
997.0	30.02	4.16E+02	1.12E+01	4.16E+02
998.0	30.02	4.16E+02	1.13E+01	4.16E+02
999.0	30.01	4.17E+02	1.13E+01	4.17E+02
