27Al(p,x)22Na				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
(MeV)	(mb)	(MBq/uAh)	(uCi/uAh)	(MBq/uA)

744.0	14.71	1.81E+01	4.89E+02	1.81E+01
744.1	14.71	1.81E+01	4.89E+02	1.81E+01
744.2	14.71	1.81E+01	4.89E+02	1.81E+01
744.3	14.71	1.81E+01	4.89E+02	1.81E+01
744.4	14.71	1.81E+01	4.89E+02	1.81E+01
744.5	14.71	1.81E+01	4.89E+02	1.81E+01
744.6	14.71	1.81E+01	4.89E+02	1.81E+01
744.7	14.71	1.81E+01	4.89E+02	1.81E+01
744.8	14.71	1.81E+01	4.89E+02	1.81E+01
744.9	14.71	1.81E+01	4.89E+02	1.81E+01
745.0	14.71	1.81E+01	4.90E+02	1.81E+01
745.1	14.71	1.81E+01	4.90E+02	1.81E+01
745.2	14.71	1.81E+01	4.90E+02	1.81E+01
745.3	14.71	1.81E+01	4.90E+02	1.81E+01
745.4	14.71	1.81E+01	4.90E+02	1.81E+01
745.5	14.71	1.81E+01	4.90E+02	1.81E+01
745.6	14.71	1.81E+01	4.90E+02	1.81E+01
745.7	14.71	1.81E+01	4.90E+02	1.81E+01
745.8	14.71	1.81E+01	4.90E+02	1.81E+01
745.9	14.71	1.81E+01	4.90E+02	1.81E+01
746.0	14.71	1.81E+01	4.90E+02	1.81E+01
746.1	14.71	1.81E+01	4.91E+02	1.81E+01
746.2	14.71	1.82E+01	4.91E+02	1.82E+01
746.3	14.71	1.82E+01	4.91E+02	1.82E+01
746.4	14.71	1.82E+01	4.91E+02	1.82E+01
746.5	14.71	1.82E+01	4.91E+02	1.82E+01
746.6	14.71	1.82E+01	4.91E+02	1.82E+01
746.7	14.71	1.82E+01	4.91E+02	1.82E+01
746.8	14.71	1.82E+01	4.91E+02	1.82E+01
746.9	14.71	1.82E+01	4.91E+02	1.82E+01
747.0	14.71	1.82E+01	4.91E+02	1.82E+01
747.1	14.71	1.82E+01	4.91E+02	1.82E+01
747.2	14.71	1.82E+01	4.92E+02	1.82E+01
747.3	14.71	1.82E+01	4.92E+02	1.82E+01
747.4	14.71	1.82E+01	4.92E+02	1.82E+01
747.5	14.71	1.82E+01	4.92E+02	1.82E+01
747.6	14.71	1.82E+01	4.92E+02	1.82E+01
747.7	14.71	1.82E+01	4.92E+02	1.82E+01
747.8	14.71	1.82E+01	4.92E+02	1.82E+01
747.9	14.71	1.82E+01	4.92E+02	1.82E+01
748.0	14.71	1.82E+01	4.92E+02	1.82E+01
748.1	14.71	1.82E+01	4.92E+02	1.82E+01
748.2	14.71	1.82E+01	4.92E+02	1.82E+01
748.3	14.71	1.82E+01	4.93E+02	1.82E+01
748.4	14.71	1.82E+01	4.93E+02	1.82E+01
748.5	14.71	1.82E+01	4.93E+02	1.82E+01
748.6	14.71	1.82E+01	4.93E+02	1.82E+01
748.7	14.71	1.82E+01	4.93E+02	1.82E+01
748.8	14.71	1.82E+01	4.93E+02	1.82E+01
748.9	14.71	1.82E+01	4.93E+02	1.82E+01
749.0	14.71	1.82E+01	4.93E+02	1.82E+01
749.1	14.71	1.83E+01	4.93E+02	1.83E+01
749.2	14.71	1.83E+01	4.93E+02	1.83E+01
749.3	14.71	1.83E+01	4.93E+02	1.83E+01
749.4	14.71	1.83E+01	4.94E+02	1.83E+01
749.5	14.71	1.83E+01	4.94E+02	1.83E+01
749.6	14.71	1.83E+01	4.94E+02	1.83E+01
749.7	14.71	1.83E+01	4.94E+02	1.83E+01
749.8	14.71	1.83E+01	4.94E+02	1.83E+01
749.9	14.71	1.83E+01	4.94E+02	1.83E+01
750.0	14.71	1.83E+01	4.94E+02	1.83E+01
750.1	14.71	1.83E+01	4.94E+02	1.83E+01
750.2	14.71	1.83E+01	4.94E+02	1.83E+01
750.3	14.71	1.83E+01	4.94E+02	1.83E+01
750.4	14.71	1.83E+01	4.95E+02	1.83E+01
750.5	14.71	1.83E+01	4.95E+02	1.83E+01
750.6	14.71	1.83E+01	4.95E+02	1.83E+01
750.7	14.71	1.83E+01	4.95E+02	1.83E+01
750.8	14.71	1.83E+01	4.95E+02	1.83E+01
750.9	14.71	1.83E+01	4.95E+02	1.83E+01
751.0	14.71	1.83E+01	4.95E+02	1.83E+01
751.1	14.71	1.83E+01	4.95E+02	1.83E+01
751.2	14.71	1.83E+01	4.95E+02	1.83E+01
751.3	14.71	1.83E+01	4.95E+02	1.83E+01
751.4	14.71	1.83E+01	4.95E+02	1.83E+01
751.5	14.71	1.83E+01	4.96E+02	1.83E+01
751.6	14.71	1.83E+01	4.96E+02	1.83E+01
751.7	14.71	1.83E+01	4.96E+02	1.83E+01
751.8	14.71	1.83E+01	4.96E+02	1.83E+01
751.9	14.71	1.83E+01	4.96E+02	1.83E+01
752.0	14.71	1.84E+01	4.96E+02	1.84E+01
752.1	14.71	1.84E+01	4.96E+02	1.84E+01
752.2	14.71	1.84E+01	4.96E+02	1.84E+01
752.3	14.71	1.84E+01	4.96E+02	1.84E+01
752.4	14.71	1.84E+01	4.96E+02	1.84E+01
752.5	14.71	1.84E+01	4.96E+02	1.84E+01
752.6	14.71	1.84E+01	4.97E+02	1.84E+01
752.7	14.71	1.84E+01	4.97E+02	1.84E+01
752.8	14.71	1.84E+01	4.97E+02	1.84E+01
752.9	14.71	1.84E+01	4.97E+02	1.84E+01
753.0	14.71	1.84E+01	4.97E+02	1.84E+01
753.1	14.71	1.84E+01	4.97E+02	1.84E+01
753.2	14.71	1.84E+01	4.97E+02	1.84E+01
753.3	14.71	1.84E+01	4.97E+02	1.84E+01
753.4	14.71	1.84E+01	4.97E+02	1.84E+01
753.5	14.71	1.84E+01	4.97E+02	1.84E+01
753.6	14.71	1.84E+01	4.97E+02	1.84E+01
753.7	14.71	1.84E+01	4.98E+02	1.84E+01
753.8	14.71	1.84E+01	4.98E+02	1.84E+01
753.9	14.71	1.84E+01	4.98E+02	1.84E+01
754.0	14.71	1.84E+01	4.98E+02	1.84E+01
754.1	14.71	1.84E+01	4.98E+02	1.84E+01
754.2	14.71	1.84E+01	4.98E+02	1.84E+01
754.3	14.71	1.84E+01	4.98E+02	1.84E+01
754.4	14.71	1.84E+01	4.98E+02	1.84E+01
754.5	14.71	1.84E+01	4.98E+02	1.84E+01
754.6	14.71	1.84E+01	4.98E+02	1.84E+01
754.7	14.71	1.84E+01	4.99E+02	1.84E+01
754.8	14.71	1.84E+01	4.99E+02	1.84E+01
754.9	14.71	1.85E+01	4.99E+02	1.85E+01
755.0	14.71	1.85E+01	4.99E+02	1.85E+01
755.1	14.71	1.85E+01	4.99E+02	1.85E+01
755.2	14.71	1.85E+01	4.99E+02	1.85E+01
755.3	14.71	1.85E+01	4.99E+02	1.85E+01
755.4	14.71	1.85E+01	4.99E+02	1.85E+01
755.5	14.71	1.85E+01	4.99E+02	1.85E+01
755.6	14.71	1.85E+01	4.99E+02	1.85E+01
755.7	14.71	1.85E+01	4.99E+02	1.85E+01
755.8	14.71	1.85E+01	5.00E+02	1.85E+01
755.9	14.71	1.85E+01	5.00E+02	1.85E+01
756.0	14.71	1.85E+01	5.00E+02	1.85E+01
756.1	14.71	1.85E+01	5.00E+02	1.85E+01
756.2	14.71	1.85E+01	5.00E+02	1.85E+01
756.3	14.71	1.85E+01	5.00E+02	1.85E+01
756.4	14.71	1.85E+01	5.00E+02	1.85E+01
756.5	14.71	1.85E+01	5.00E+02	1.85E+01
756.6	14.71	1.85E+01	5.00E+02	1.85E+01
756.7	14.71	1.85E+01	5.00E+02	1.85E+01
756.8	14.71	1.85E+01	5.00E+02	1.85E+01
756.9	14.71	1.85E+01	5.01E+02	1.85E+01
757.0	14.71	1.85E+01	5.01E+02	1.85E+01
757.1	14.71	1.85E+01	5.01E+02	1.85E+01
757.2	14.71	1.85E+01	5.01E+02	1.85E+01
757.3	14.71	1.85E+01	5.01E+02	1.85E+01
757.4	14.71	1.85E+01	5.01E+02	1.85E+01
757.5	14.71	1.85E+01	5.01E+02	1.85E+01
757.6	14.71	1.85E+01	5.01E+02	1.85E+01
757.7	14.71	1.85E+01	5.01E+02	1.85E+01
757.8	14.71	1.86E+01	5.01E+02	1.86E+01
757.9	14.71	1.86E+01	5.01E+02	1.86E+01
758.0	14.71	1.86E+01	5.02E+02	1.86E+01
758.1	14.71	1.86E+01	5.02E+02	1.86E+01
758.2	14.71	1.86E+01	5.02E+02	1.86E+01
758.3	14.71	1.86E+01	5.02E+02	1.86E+01
758.4	14.71	1.86E+01	5.02E+02	1.86E+01
758.5	14.71	1.86E+01	5.02E+02	1.86E+01
758.6	14.71	1.86E+01	5.02E+02	1.86E+01
758.7	14.71	1.86E+01	5.02E+02	1.86E+01
758.8	14.71	1.86E+01	5.02E+02	1.86E+01
758.9	14.71	1.86E+01	5.02E+02	1.86E+01
759.0	14.71	1.86E+01	5.03E+02	1.86E+01
759.1	14.71	1.86E+01	5.03E+02	1.86E+01
759.2	14.71	1.86E+01	5.03E+02	1.86E+01
759.3	14.71	1.86E+01	5.03E+02	1.86E+01
759.4	14.71	1.86E+01	5.03E+02	1.86E+01
759.5	14.71	1.86E+01	5.03E+02	1.86E+01
759.6	14.71	1.86E+01	5.03E+02	1.86E+01
759.7	14.71	1.86E+01	5.03E+02	1.86E+01
759.8	14.71	1.86E+01	5.03E+02	1.86E+01
759.9	14.71	1.86E+01	5.03E+02	1.86E+01
760.0	14.71	1.86E+01	5.03E+02	1.86E+01
760.1	14.71	1.86E+01	5.04E+02	1.86E+01
760.2	14.71	1.86E+01	5.04E+02	1.86E+01
760.3	14.71	1.86E+01	5.04E+02	1.86E+01
760.4	14.71	1.86E+01	5.04E+02	1.86E+01
760.5	14.71	1.86E+01	5.04E+02	1.86E+01
760.6	14.71	1.86E+01	5.04E+02	1.86E+01
760.7	14.71	1.87E+01	5.04E+02	1.87E+01
760.8	14.71	1.87E+01	5.04E+02	1.87E+01
760.9	14.71	1.87E+01	5.04E+02	1.87E+01
761.0	14.71	1.87E+01	5.04E+02	1.87E+01
761.1	14.71	1.87E+01	5.04E+02	1.87E+01
761.2	14.71	1.87E+01	5.05E+02	1.87E+01
761.3	14.71	1.87E+01	5.05E+02	1.87E+01
761.4	14.71	1.87E+01	5.05E+02	1.87E+01
761.5	14.71	1.87E+01	5.05E+02	1.87E+01
761.6	14.71	1.87E+01	5.05E+02	1.87E+01
761.7	14.71	1.87E+01	5.05E+02	1.87E+01
761.8	14.71	1.87E+01	5.05E+02	1.87E+01
761.9	14.71	1.87E+01	5.05E+02	1.87E+01
762.0	14.71	1.87E+01	5.05E+02	1.87E+01
762.1	14.71	1.87E+01	5.05E+02	1.87E+01
762.2	14.71	1.87E+01	5.06E+02	1.87E+01
762.3	14.71	1.87E+01	5.06E+02	1.87E+01
762.4	14.71	1.87E+01	5.06E+02	1.87E+01
762.5	14.71	1.87E+01	5.06E+02	1.87E+01
762.6	14.71	1.87E+01	5.06E+02	1.87E+01
762.7	14.71	1.87E+01	5.06E+02	1.87E+01
762.8	14.71	1.87E+01	5.06E+02	1.87E+01
762.9	14.71	1.87E+01	5.06E+02	1.87E+01
763.0	14.71	1.87E+01	5.06E+02	1.87E+01
763.1	14.71	1.87E+01	5.06E+02	1.87E+01
763.2	14.71	1.87E+01	5.06E+02	1.87E+01
763.3	14.71	1.87E+01	5.07E+02	1.87E+01
763.4	14.71	1.87E+01	5.07E+02	1.87E+01
763.5	14.71	1.87E+01	5.07E+02	1.87E+01
763.6	14.71	1.88E+01	5.07E+02	1.88E+01
763.7	14.71	1.88E+01	5.07E+02	1.88E+01
763.8	14.71	1.88E+01	5.07E+02	1.88E+01
763.9	14.71	1.88E+01	5.07E+02	1.88E+01
764.0	14.71	1.88E+01	5.07E+02	1.88E+01
764.1	14.71	1.88E+01	5.07E+02	1.88E+01
764.2	14.71	1.88E+01	5.07E+02	1.88E+01
764.3	14.71	1.88E+01	5.07E+02	1.88E+01
764.4	14.71	1.88E+01	5.08E+02	1.88E+01
764.5	14.71	1.88E+01	5.08E+02	1.88E+01
764.6	14.71	1.88E+01	5.08E+02	1.88E+01
764.7	14.71	1.88E+01	5.08E+02	1.88E+01
764.8	14.71	1.88E+01	5.08E+02	1.88E+01
764.9	14.71	1.88E+01	5.08E+02	1.88E+01
765.0	14.71	1.88E+01	5.08E+02	1.88E+01
765.1	14.71	1.88E+01	5.08E+02	1.88E+01
765.2	14.71	1.88E+01	5.08E+02	1.88E+01
765.3	14.71	1.88E+01	5.08E+02	1.88E+01
765.4	14.71	1.88E+01	5.08E+02	1.88E+01
765.5	14.71	1.88E+01	5.09E+02	1.88E+01
765.6	14.71	1.88E+01	5.09E+02	1.88E+01
765.7	14.71	1.88E+01	5.09E+02	1.88E+01
765.8	14.71	1.88E+01	5.09E+02	1.88E+01
765.9	14.71	1.88E+01	5.09E+02	1.88E+01
766.0	14.71	1.88E+01	5.09E+02	1.88E+01
766.1	14.71	1.88E+01	5.09E+02	1.88E+01
766.2	14.71	1.88E+01	5.09E+02	1.88E+01
766.3	14.71	1.88E+01	5.09E+02	1.88E+01
766.4	14.71	1.88E+01	5.09E+02	1.88E+01
766.5	14.71	1.89E+01	5.10E+02	1.89E+01
766.6	14.71	1.89E+01	5.10E+02	1.89E+01
766.7	14.71	1.89E+01	5.10E+02	1.89E+01
766.8	14.71	1.89E+01	5.10E+02	1.89E+01
766.9	14.71	1.89E+01	5.10E+02	1.89E+01
767.0	14.71	1.89E+01	5.10E+02	1.89E+01
767.1	14.71	1.89E+01	5.10E+02	1.89E+01
767.2	14.71	1.89E+01	5.10E+02	1.89E+01
767.3	14.71	1.89E+01	5.10E+02	1.89E+01
767.4	14.71	1.89E+01	5.10E+02	1.89E+01
767.5	14.71	1.89E+01	5.10E+02	1.89E+01
767.6	14.71	1.89E+01	5.11E+02	1.89E+01
767.7	14.71	1.89E+01	5.11E+02	1.89E+01
767.8	14.71	1.89E+01	5.11E+02	1.89E+01
767.9	14.70	1.89E+01	5.11E+02	1.89E+01
768.0	14.70	1.89E+01	5.11E+02	1.89E+01
768.1	14.70	1.89E+01	5.11E+02	1.89E+01
768.2	14.70	1.89E+01	5.11E+02	1.89E+01
768.3	14.70	1.89E+01	5.11E+02	1.89E+01
768.4	14.70	1.89E+01	5.11E+02	1.89E+01
768.5	14.70	1.89E+01	5.11E+02	1.89E+01
768.6	14.70	1.89E+01	5.11E+02	1.89E+01
768.7	14.70	1.89E+01	5.12E+02	1.89E+01
768.8	14.70	1.89E+01	5.12E+02	1.89E+01
768.9	14.70	1.89E+01	5.12E+02	1.89E+01
769.0	14.70	1.89E+01	5.12E+02	1.89E+01
769.1	14.70	1.89E+01	5.12E+02	1.89E+01
769.2	14.70	1.89E+01	5.12E+02	1.89E+01
769.3	14.70	1.89E+01	5.12E+02	1.89E+01
769.4	14.70	1.90E+01	5.12E+02	1.90E+01
769.5	14.70	1.90E+01	5.12E+02	1.90E+01
769.6	14.70	1.90E+01	5.12E+02	1.90E+01
769.7	14.70	1.90E+01	5.13E+02	1.90E+01
769.8	14.70	1.90E+01	5.13E+02	1.90E+01
769.9	14.70	1.90E+01	5.13E+02	1.90E+01
770.0	14.70	1.90E+01	5.13E+02	1.90E+01
770.1	14.70	1.90E+01	5.13E+02	1.90E+01
770.2	14.70	1.90E+01	5.13E+02	1.90E+01
770.3	14.70	1.90E+01	5.13E+02	1.90E+01
770.4	14.70	1.90E+01	5.13E+02	1.90E+01
770.5	14.70	1.90E+01	5.13E+02	1.90E+01
770.6	14.70	1.90E+01	5.13E+02	1.90E+01
770.7	14.70	1.90E+01	5.13E+02	1.90E+01
770.8	14.70	1.90E+01	5.14E+02	1.90E+01
770.9	14.70	1.90E+01	5.14E+02	1.90E+01
771.0	14.70	1.90E+01	5.14E+02	1.90E+01
771.1	14.70	1.90E+01	5.14E+02	1.90E+01
771.2	14.70	1.90E+01	5.14E+02	1.90E+01
771.3	14.70	1.90E+01	5.14E+02	1.90E+01
771.4	14.70	1.90E+01	5.14E+02	1.90E+01
771.5	14.70	1.90E+01	5.14E+02	1.90E+01
771.6	14.70	1.90E+01	5.14E+02	1.90E+01
771.7	14.70	1.90E+01	5.14E+02	1.90E+01
771.8	14.70	1.90E+01	5.14E+02	1.90E+01
771.9	14.70	1.90E+01	5.15E+02	1.90E+01
772.0	14.70	1.90E+01	5.15E+02	1.90E+01
772.1	14.70	1.90E+01	5.15E+02	1.90E+01
772.2	14.70	1.90E+01	5.15E+02	1.90E+01
772.3	14.70	1.91E+01	5.15E+02	1.91E+01
772.4	14.70	1.91E+01	5.15E+02	1.91E+01
772.5	14.70	1.91E+01	5.15E+02	1.91E+01
772.6	14.70	1.91E+01	5.15E+02	1.91E+01
772.7	14.70	1.91E+01	5.15E+02	1.91E+01
772.8	14.70	1.91E+01	5.15E+02	1.91E+01
772.9	14.70	1.91E+01	5.16E+02	1.91E+01
773.0	14.70	1.91E+01	5.16E+02	1.91E+01
773.1	14.70	1.91E+01	5.16E+02	1.91E+01
773.2	14.70	1.91E+01	5.16E+02	1.91E+01
773.3	14.70	1.91E+01	5.16E+02	1.91E+01
773.4	14.70	1.91E+01	5.16E+02	1.91E+01
773.5	14.70	1.91E+01	5.16E+02	1.91E+01
773.6	14.70	1.91E+01	5.16E+02	1.91E+01
773.7	14.70	1.91E+01	5.16E+02	1.91E+01
773.8	14.70	1.91E+01	5.16E+02	1.91E+01
773.9	14.70	1.91E+01	5.16E+02	1.91E+01
774.0	14.70	1.91E+01	5.17E+02	1.91E+01
774.1	14.70	1.91E+01	5.17E+02	1.91E+01
774.2	14.70	1.91E+01	5.17E+02	1.91E+01
774.3	14.70	1.91E+01	5.17E+02	1.91E+01
774.4	14.70	1.91E+01	5.17E+02	1.91E+01
774.5	14.70	1.91E+01	5.17E+02	1.91E+01
774.6	14.70	1.91E+01	5.17E+02	1.91E+01
774.7	14.70	1.91E+01	5.17E+02	1.91E+01
774.8	14.70	1.91E+01	5.17E+02	1.91E+01
774.9	14.70	1.91E+01	5.17E+02	1.91E+01
775.0	14.70	1.91E+01	5.17E+02	1.91E+01
775.1	14.70	1.91E+01	5.18E+02	1.91E+01
775.2	14.70	1.92E+01	5.18E+02	1.92E+01
775.3	14.70	1.92E+01	5.18E+02	1.92E+01
775.4	14.70	1.92E+01	5.18E+02	1.92E+01
775.5	14.70	1.92E+01	5.18E+02	1.92E+01
775.6	14.70	1.92E+01	5.18E+02	1.92E+01
775.7	14.70	1.92E+01	5.18E+02	1.92E+01
775.8	14.70	1.92E+01	5.18E+02	1.92E+01
775.9	14.70	1.92E+01	5.18E+02	1.92E+01
776.0	14.70	1.92E+01	5.18E+02	1.92E+01
776.1	14.70	1.92E+01	5.18E+02	1.92E+01
776.2	14.70	1.92E+01	5.19E+02	1.92E+01
776.3	14.70	1.92E+01	5.19E+02	1.92E+01
776.4	14.70	1.92E+01	5.19E+02	1.92E+01
776.5	14.70	1.92E+01	5.19E+02	1.92E+01
776.6	14.70	1.92E+01	5.19E+02	1.92E+01
776.7	14.70	1.92E+01	5.19E+02	1.92E+01
776.8	14.70	1.92E+01	5.19E+02	1.92E+01
776.9	14.70	1.92E+01	5.19E+02	1.92E+01
777.0	14.70	1.92E+01	5.19E+02	1.92E+01
777.1	14.70	1.92E+01	5.19E+02	1.92E+01
777.2	14.70	1.92E+01	5.20E+02	1.92E+01
777.3	14.70	1.92E+01	5.20E+02	1.92E+01
777.4	14.70	1.92E+01	5.20E+02	1.92E+01
777.5	14.70	1.92E+01	5.20E+02	1.92E+01
777.6	14.70	1.92E+01	5.20E+02	1.92E+01
777.7	14.70	1.92E+01	5.20E+02	1.92E+01
777.8	14.70	1.92E+01	5.20E+02	1.92E+01
777.9	14.70	1.92E+01	5.20E+02	1.92E+01
778.0	14.70	1.93E+01	5.20E+02	1.93E+01
778.1	14.70	1.93E+01	5.20E+02	1.93E+01
778.2	14.70	1.93E+01	5.20E+02	1.93E+01
778.3	14.70	1.93E+01	5.21E+02	1.93E+01
778.4	14.70	1.93E+01	5.21E+02	1.93E+01
778.5	14.70	1.93E+01	5.21E+02	1.93E+01
778.6	14.70	1.93E+01	5.21E+02	1.93E+01
778.7	14.70	1.93E+01	5.21E+02	1.93E+01
778.8	14.70	1.93E+01	5.21E+02	1.93E+01
778.9	14.70	1.93E+01	5.21E+02	1.93E+01
779.0	14.70	1.93E+01	5.21E+02	1.93E+01
779.1	14.70	1.93E+01	5.21E+02	1.93E+01
779.2	14.70	1.93E+01	5.21E+02	1.93E+01
779.3	14.70	1.93E+01	5.21E+02	1.93E+01
779.4	14.70	1.93E+01	5.22E+02	1.93E+01
779.5	14.70	1.93E+01	5.22E+02	1.93E+01
779.6	14.70	1.93E+01	5.22E+02	1.93E+01
779.7	14.70	1.93E+01	5.22E+02	1.93E+01
779.8	14.70	1.93E+01	5.22E+02	1.93E+01
779.9	14.70	1.93E+01	5.22E+02	1.93E+01
780.0	14.70	1.93E+01	5.22E+02	1.93E+01
780.1	14.70	1.93E+01	5.22E+02	1.93E+01
780.2	14.70	1.93E+01	5.22E+02	1.93E+01
780.3	14.70	1.93E+01	5.22E+02	1.93E+01
780.4	14.70	1.93E+01	5.23E+02	1.93E+01
780.5	14.70	1.93E+01	5.23E+02	1.93E+01
780.6	14.70	1.93E+01	5.23E+02	1.93E+01
780.7	14.70	1.93E+01	5.23E+02	1.93E+01
780.8	14.70	1.93E+01	5.23E+02	1.93E+01
780.9	14.70	1.94E+01	5.23E+02	1.94E+01
781.0	14.70	1.94E+01	5.23E+02	1.94E+01
781.1	14.70	1.94E+01	5.23E+02	1.94E+01
781.2	14.70	1.94E+01	5.23E+02	1.94E+01
781.3	14.70	1.94E+01	5.23E+02	1.94E+01
781.4	14.70	1.94E+01	5.23E+02	1.94E+01
781.5	14.70	1.94E+01	5.24E+02	1.94E+01
781.6	14.70	1.94E+01	5.24E+02	1.94E+01
781.7	14.70	1.94E+01	5.24E+02	1.94E+01
781.8	14.70	1.94E+01	5.24E+02	1.94E+01
781.9	14.70	1.94E+01	5.24E+02	1.94E+01
782.0	14.70	1.94E+01	5.24E+02	1.94E+01
782.1	14.70	1.94E+01	5.24E+02	1.94E+01
782.2	14.70	1.94E+01	5.24E+02	1.94E+01
782.3	14.70	1.94E+01	5.24E+02	1.94E+01
782.4	14.70	1.94E+01	5.24E+02	1.94E+01
782.5	14.70	1.94E+01	5.24E+02	1.94E+01
782.6	14.70	1.94E+01	5.25E+02	1.94E+01
782.7	14.70	1.94E+01	5.25E+02	1.94E+01
782.8	14.70	1.94E+01	5.25E+02	1.94E+01
782.9	14.70	1.94E+01	5.25E+02	1.94E+01
783.0	14.70	1.94E+01	5.25E+02	1.94E+01
783.1	14.70	1.94E+01	5.25E+02	1.94E+01
783.2	14.70	1.94E+01	5.25E+02	1.94E+01
783.3	14.70	1.94E+01	5.25E+02	1.94E+01
783.4	14.70	1.94E+01	5.25E+02	1.94E+01
783.5	14.70	1.94E+01	5.25E+02	1.94E+01
783.6	14.70	1.94E+01	5.26E+02	1.94E+01
783.7	14.70	1.94E+01	5.26E+02	1.94E+01
783.8	14.70	1.95E+01	5.26E+02	1.95E+01
783.9	14.70	1.95E+01	5.26E+02	1.95E+01
784.0	14.70	1.95E+01	5.26E+02	1.95E+01
784.1	14.70	1.95E+01	5.26E+02	1.95E+01
784.2	14.70	1.95E+01	5.26E+02	1.95E+01
784.3	14.70	1.95E+01	5.26E+02	1.95E+01
784.4	14.70	1.95E+01	5.26E+02	1.95E+01
784.5	14.70	1.95E+01	5.26E+02	1.95E+01
784.6	14.70	1.95E+01	5.26E+02	1.95E+01
784.7	14.70	1.95E+01	5.27E+02	1.95E+01
784.8	14.70	1.95E+01	5.27E+02	1.95E+01
784.9	14.70	1.95E+01	5.27E+02	1.95E+01
785.0	14.70	1.95E+01	5.27E+02	1.95E+01
785.1	14.70	1.95E+01	5.27E+02	1.95E+01
785.2	14.70	1.95E+01	5.27E+02	1.95E+01
785.3	14.70	1.95E+01	5.27E+02	1.95E+01
785.4	14.70	1.95E+01	5.27E+02	1.95E+01
785.5	14.70	1.95E+01	5.27E+02	1.95E+01
785.6	14.70	1.95E+01	5.27E+02	1.95E+01
785.7	14.70	1.95E+01	5.28E+02	1.95E+01
785.8	14.70	1.95E+01	5.28E+02	1.95E+01
785.9	14.70	1.95E+01	5.28E+02	1.95E+01
786.0	14.70	1.95E+01	5.28E+02	1.95E+01
786.1	14.70	1.95E+01	5.28E+02	1.95E+01
786.2	14.70	1.95E+01	5.28E+02	1.95E+01
786.3	14.70	1.95E+01	5.28E+02	1.95E+01
786.4	14.70	1.95E+01	5.28E+02	1.95E+01
786.5	14.70	1.95E+01	5.28E+02	1.95E+01
786.6	14.70	1.95E+01	5.28E+02	1.95E+01
786.7	14.70	1.96E+01	5.28E+02	1.96E+01
786.8	14.70	1.96E+01	5.29E+02	1.96E+01
786.9	14.70	1.96E+01	5.29E+02	1.96E+01
787.0	14.70	1.96E+01	5.29E+02	1.96E+01
787.1	14.70	1.96E+01	5.29E+02	1.96E+01
787.2	14.70	1.96E+01	5.29E+02	1.96E+01
787.3	14.70	1.96E+01	5.29E+02	1.96E+01
787.4	14.70	1.96E+01	5.29E+02	1.96E+01
787.5	14.70	1.96E+01	5.29E+02	1.96E+01
787.6	14.70	1.96E+01	5.29E+02	1.96E+01
787.7	14.70	1.96E+01	5.29E+02	1.96E+01
787.8	14.70	1.96E+01	5.29E+02	1.96E+01
787.9	14.70	1.96E+01	5.30E+02	1.96E+01
788.0	14.70	1.96E+01	5.30E+02	1.96E+01
788.1	14.70	1.96E+01	5.30E+02	1.96E+01
788.2	14.70	1.96E+01	5.30E+02	1.96E+01
788.3	14.70	1.96E+01	5.30E+02	1.96E+01
788.4	14.70	1.96E+01	5.30E+02	1.96E+01
788.5	14.70	1.96E+01	5.30E+02	1.96E+01
788.6	14.70	1.96E+01	5.30E+02	1.96E+01
788.7	14.70	1.96E+01	5.30E+02	1.96E+01
788.8	14.70	1.96E+01	5.30E+02	1.96E+01
788.9	14.70	1.96E+01	5.31E+02	1.96E+01
789.0	14.70	1.96E+01	5.31E+02	1.96E+01
789.1	14.70	1.96E+01	5.31E+02	1.96E+01
789.2	14.70	1.96E+01	5.31E+02	1.96E+01
789.3	14.70	1.96E+01	5.31E+02	1.96E+01
789.4	14.70	1.96E+01	5.31E+02	1.96E+01
789.5	14.70	1.96E+01	5.31E+02	1.96E+01
789.6	14.70	1.97E+01	5.31E+02	1.97E+01
789.7	14.70	1.97E+01	5.31E+02	1.97E+01
789.8	14.70	1.97E+01	5.31E+02	1.97E+01
789.9	14.70	1.97E+01	5.31E+02	1.97E+01
790.0	14.70	1.97E+01	5.32E+02	1.97E+01
790.1	14.70	1.97E+01	5.32E+02	1.97E+01
790.2	14.70	1.97E+01	5.32E+02	1.97E+01
790.3	14.70	1.97E+01	5.32E+02	1.97E+01
790.4	14.70	1.97E+01	5.32E+02	1.97E+01
790.5	14.70	1.97E+01	5.32E+02	1.97E+01
790.6	14.70	1.97E+01	5.32E+02	1.97E+01
790.7	14.70	1.97E+01	5.32E+02	1.97E+01
790.8	14.70	1.97E+01	5.32E+02	1.97E+01
790.9	14.70	1.97E+01	5.32E+02	1.97E+01
791.0	14.70	1.97E+01	5.32E+02	1.97E+01
791.1	14.70	1.97E+01	5.33E+02	1.97E+01
791.2	14.70	1.97E+01	5.33E+02	1.97E+01
791.3	14.70	1.97E+01	5.33E+02	1.97E+01
791.4	14.70	1.97E+01	5.33E+02	1.97E+01
791.5	14.70	1.97E+01	5.33E+02	1.97E+01
791.6	14.70	1.97E+01	5.33E+02	1.97E+01
791.7	14.70	1.97E+01	5.33E+02	1.97E+01
791.8	14.70	1.97E+01	5.33E+02	1.97E+01
